,Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
141,Chona,2022-04-30 00:37:39,00:41:22,,Designated Survivor: Temporada 1: Política partidaria (Capítulo 16),,Apple Apple TV 4 Apple TV,00:41:21,00:41:21,AR (Argentina)
142,Chona,2022-04-25 00:29:22,00:00:06,Autoplayed: user action: None; ,Designated Survivor (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:07,Not latest view,AR (Argentina)
143,Chona,2022-04-24 23:44:46,00:44:27,,Designated Survivor: Temporada 1: Cien días (Capítulo 15),,Apple Apple TV 4 Apple TV,00:43:00,00:43:00,AR (Argentina)
144,Chona,2022-04-20 00:43:36,00:40:57,,Designated Survivor: Temporada 1: Comandante en jefe (Capítulo 14),,Apple Apple TV 4 Apple TV,00:40:46,00:40:46,AR (Argentina)
145,Chona,2022-04-17 02:08:02,00:00:06,Autoplayed: user action: None; ,Fast & Furious Presents: Hobbs & Shaw_hook_01_16x9,HOOK,Apple Apple TV 4 Apple TV,00:00:07,00:00:07,AR (Argentina)
146,Chona,2022-04-17 01:17:18,00:40:25,,Designated Survivor: Temporada 1: El contrafuego (Capítulo 13),,Apple Apple TV 4 Apple TV,00:41:22,00:41:22,AR (Argentina)
147,Chona,2022-04-17 00:33:33,00:41:43,,Designated Survivor: Temporada 1: El fin del comienzo (Capítulo 12),,Apple Apple TV 4 Apple TV,00:41:50,00:41:50,AR (Argentina)
148,Chona,2022-04-16 00:45:44,00:39:51,,Designated Survivor: Temporada 1: Guerreros (Capítulo 11),,Apple Apple TV 4 Apple TV,00:41:00,00:41:00,AR (Argentina)
149,Chona,2022-04-16 00:04:16,00:41:26,,Designated Survivor: Temporada 1: El juramento (Capítulo 10),,Apple Apple TV 4 Apple TV,00:41:26,00:41:26,AR (Argentina)
150,Chona,2022-04-16 00:02:30,00:00:24,Autoplayed: user action: Unspecified; ,Designated Survivor: Temporada 1: El juramento (Capítulo 10),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:24,Not latest view,AR (Argentina)
151,Chona,2022-04-16 00:02:19,00:00:06,Autoplayed: user action: None; ,Designated Survivor: Temporada 1: El juramento (Capítulo 10),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:06,Not latest view,AR (Argentina)
152,Chona,2022-04-14 00:52:03,00:00:10,Autoplayed: user action: None; ,Designated Survivor: Temporada 1: El juramento (Capítulo 10),,Apple Apple TV 4 Apple TV,00:00:11,Not latest view,AR (Argentina)
153,Chona,2022-04-14 00:07:31,00:42:39,,Designated Survivor: Temporada 1: El plan (Capítulo 9),,Apple Apple TV 4 Apple TV,00:42:39,00:42:39,AR (Argentina)
154,Chona,2022-04-14 00:06:43,00:00:36,Autoplayed: user action: None; ,Designated Survivor: Temporada 2 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:37,00:00:37,AR (Argentina)
155,Chona,2022-04-09 00:11:25,00:42:13,,Designated Survivor: Temporada 1: Los resultados (Capítulo 8),,Apple Apple TV 4 Apple TV,00:42:36,00:42:36,AR (Argentina)
156,Chona,2022-04-09 00:11:15,00:00:04,Autoplayed: user action: None; ,Designated Survivor: Temporada 2 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:05,Not latest view,AR (Argentina)
157,Chona,2022-03-29 01:35:31,00:38:51,,Baby: El aprendiz del crimen,,Apple Apple TV 4 Apple TV,01:49:05,01:49:05,AR (Argentina)
158,Chona,2022-03-28 22:04:54,01:11:34,,Baby: El aprendiz del crimen,,Apple Apple TV 4 Apple TV,01:11:35,Not latest view,AR (Argentina)
159,Chona,2022-03-12 02:11:35,00:00:02,Autoplayed: user action: None; ,Designated Survivor: Temporada 1: Los resultados (Capítulo 8),,Apple Apple TV 4 Apple TV,00:00:40,Not latest view,AR (Argentina)
160,Chona,2022-03-12 01:29:52,00:41:36,,Designated Survivor: Temporada 1: El traidor (Capítulo 7),,Apple Apple TV 4 Apple TV,00:42:15,00:42:15,AR (Argentina)
161,Chona,2022-03-12 00:47:18,00:41:58,,Designated Survivor: Temporada 1: El interrogatorio (Capítulo 6),,Apple Apple TV 4 Apple TV,00:42:40,00:42:40,AR (Argentina)
162,Chona,2022-03-12 00:46:45,00:00:27,Autoplayed: user action: None; ,Designated Survivor: Temporada 2 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:28,Not latest view,AR (Argentina)
163,Chona,2022-03-12 00:46:04,00:00:36,Autoplayed: user action: None; ,Designated Survivor: Temporada 2 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:37,Not latest view,AR (Argentina)
164,Chona,2022-03-09 00:32:45,00:00:02,,Designated Survivor: Temporada 1: El interrogatorio (Capítulo 6),,Apple Apple TV 4 Apple TV,00:00:42,Not latest view,AR (Argentina)
165,Chona,2022-03-07 00:31:59,00:41:42,,Designated Survivor: Temporada 1: La misión (Capítulo 5),,Apple Apple TV 4 Apple TV,00:41:43,00:41:43,AR (Argentina)
166,Chona,2022-03-05 00:31:09,00:42:35,,Designated Survivor: Temporada 1: El enemigo (Capítulo 4),,Apple Apple TV 4 Apple TV,00:42:35,00:42:35,AR (Argentina)
167,Chona,2022-02-23 01:52:53,00:21:12,,Community: Temporada 2: For a Few Paintballs More (Capítulo 23),,Apple Apple TV 4 Apple TV,00:20:33,00:20:33,AR (Argentina)
168,Chona,2022-02-23 01:29:57,00:22:30,,Community: Temporada 2: Community: Temporada 2: A Fist Full of Paintballs (Capítulo 22),,Apple Apple TV 4 Apple TV,00:21:17,00:21:17,AR (Argentina)
169,Chona,2022-02-23 01:29:04,00:00:08,Autoplayed: user action: None; ,Community: Season 1_hook_primary_16x9,HOOK,Apple Apple TV 4 Apple TV,00:00:09,00:00:09,AR (Argentina)
170,Chona,2022-02-21 02:41:27,00:00:03,Autoplayed: user action: None; ,Designated Survivor: Temporada 1: El enemigo (Capítulo 4),,Apple Apple TV 4 Apple TV,00:00:42,Not latest view,AR (Argentina)
171,Chona,2022-02-21 01:54:32,00:42:04,,Designated Survivor: Temporada 1: La confesión (Capítulo 3),,Apple Apple TV 4 Apple TV,00:42:40,00:42:40,AR (Argentina)
172,Chona,2022-02-21 01:12:12,00:42:17,,Designated Survivor: Temporada 1: El primer día (Capítulo 2),,Apple Apple TV 4 Apple TV,00:43:05,00:43:05,AR (Argentina)
173,Chona,2022-02-21 00:24:18,00:43:49,,Designated Survivor: Temporada 1: Piloto (Capítulo 1),,Apple Apple TV 4 Apple TV,00:43:41,00:43:41,AR (Argentina)
174,Chona,2022-02-20 13:19:00,00:27:58,,Community: Temporada 6: Espionaje moderno (Capítulo 11),,Apple Apple TV 4 Apple TV,00:27:48,00:27:48,AR (Argentina)
175,Chona,2022-02-20 13:17:14,00:00:34,Autoplayed: user action: None; ,American Vandal: Temporada 2 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:35,00:00:35,AR (Argentina)
176,Chona,2022-02-20 13:16:42,00:00:07,Autoplayed: user action: None; ,Merlí: Temporada 3 (Tráiler),TRAILER,Apple Apple TV 4 Apple TV,00:00:08,00:00:08,AR (Argentina)
177,Chona,2022-02-20 03:15:33,00:38:26,,Designated Survivor: Temporada 1: Piloto (Capítulo 1),,Apple Apple TV 4 Apple TV,00:38:07,Not latest view,AR (Argentina)
178,Chona,2022-02-20 03:14:20,00:01:07,Autoplayed: user action: None; ,Designated Survivor: Temporada 3 (Tráiler de la franquicia),RECAP,Apple Apple TV 4 Apple TV,00:01:08,Not latest view,AR (Argentina)
179,Chona,2022-01-19 17:34:30,00:00:25,Autoplayed: user action: None; ,Season 4 Genre Specific Moment Clip: El marginal,HOOK,Apple Apple TV 4 Apple TV,00:00:26,00:00:26,AR (Argentina)
180,Chona,2022-01-19 07:14:14,00:19:31,,La ley de los audaces: Temporada 5: No hay vuelta atrás (Capítulo 3),,Safari MAC (Cadmium),00:20:37,00:20:37,AR (Argentina)
181,Chona,2022-01-19 06:28:51,00:40:44,,La ley de los audaces: Temporada 5: Compensación (Capítulo 2),,Safari MAC (Cadmium),00:41:33,00:41:33,AR (Argentina)
182,Chona,2022-01-19 06:20:20,00:08:33,,La ley de los audaces: Temporada 5: Negación (Capítulo 1),,Safari MAC (Cadmium),00:42:11,00:42:11,AR (Argentina)
183,Chona,2022-01-19 05:34:04,00:30:20,,La ley de los audaces: Temporada 5: Negación (Capítulo 1),,Safari MAC (Cadmium),00:33:38,Not latest view,AR (Argentina)
184,Chona,2022-01-19 05:25:55,00:03:08,,La ley de los audaces: Temporada 5: Negación (Capítulo 1),,Safari MAC (Cadmium),00:04:19,Not latest view,AR (Argentina)
185,Chona,2022-01-19 04:39:39,00:45:03,,La ley de los audaces: Temporada 4: No solo una cara bonita (Capítulo 16),,Safari MAC (Cadmium),00:45:03,00:45:03,AR (Argentina)
186,Chona,2022-01-19 04:09:55,00:25:20,,La ley de los audaces: Temporada 4: Intento (Capítulo 15),,Safari MAC (Cadmium),00:42:46,00:42:46,AR (Argentina)
187,Chona,2022-01-19 01:17:26,00:17:10,,La ley de los audaces: Temporada 4: Intento (Capítulo 15),,Safari MAC (Cadmium),00:18:02,Not latest view,AR (Argentina)
188,Chona,2022-01-19 00:34:44,00:28:06,,La ley de los audaces: Temporada 4: Descarrilamiento (Capítulo 14),,Safari MAC (Cadmium),00:42:37,00:42:37,AR (Argentina)
189,Chona,2022-01-19 00:34:01,00:00:32,Autoplayed: user action: None; ,One Punch Man: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,AR (Argentina)
190,Chona,2022-01-18 21:30:53,00:13:10,Autoplayed: user action: None; ,La ley de los audaces: Temporada 4: Descarrilamiento (Capítulo 14),,Safari MAC (Cadmium),00:14:31,Not latest view,AR (Argentina)
191,Chona,2022-01-18 20:47:23,00:43:29,,La ley de los audaces: Temporada 4: Punto decisivo (Capítulo 13),,Safari MAC (Cadmium),00:44:20,00:44:20,AR (Argentina)
192,Chona,2022-01-18 20:05:17,00:31:20,,La ley de los audaces: Temporada 4: Respeto (Capítulo 12),,Safari MAC (Cadmium),00:41:43,00:41:43,AR (Argentina)
193,Chona,2022-01-18 19:52:26,00:09:32,,La ley de los audaces: Temporada 4: Respeto (Capítulo 12),,Safari MAC (Cadmium),00:10:23,Not latest view,AR (Argentina)
194,Chona,2022-01-18 19:30:14,00:22:11,,La ley de los audaces: Temporada 4: Ya es suficiente (Capítulo 11),,Safari MAC (Cadmium),00:42:29,00:42:29,AR (Argentina)
195,Chona,2022-01-18 19:03:21,00:19:08,,La ley de los audaces: Temporada 4: Ya es suficiente (Capítulo 11),,Safari MAC (Cadmium),00:20:18,Not latest view,AR (Argentina)
196,Chona,2022-01-18 18:32:35,00:28:42,,La ley de los audaces: Temporada 4: Esto es Roma (Capítulo 10),,Safari MAC (Cadmium),00:43:32,00:43:32,AR (Argentina)
197,Chona,2022-01-18 18:23:28,00:03:58,,La ley de los audaces: Temporada 4: Esto es Roma (Capítulo 10),,Safari MAC (Cadmium),00:17:29,Not latest view,AR (Argentina)
198,Chona,2022-01-18 18:23:01,00:00:06,Autoplayed: user action: None; ,Tráiler: Cuando el humo se disipa...,TRAILER,Safari MAC (Cadmium),00:00:06,00:00:06,AR (Argentina)
199,Chona,2022-01-18 18:06:18,00:12:22,,La ley de los audaces: Temporada 4: Esto es Roma (Capítulo 10),,Safari MAC (Cadmium),00:13:51,Not latest view,AR (Argentina)
200,Chona,2022-01-18 17:47:53,00:18:25,,La ley de los audaces: Temporada 4: La despedida (Capítulo 9),,Safari MAC (Cadmium),00:42:30,00:42:30,AR (Argentina)
201,Chona,2022-01-18 07:20:33,00:22:39,,La ley de los audaces: Temporada 4: La despedida (Capítulo 9),,Safari MAC (Cadmium),00:24:05,Not latest view,AR (Argentina)
202,Chona,2022-01-18 06:38:19,00:40:45,,La ley de los audaces: Temporada 4: Exposición (Capítulo 8),,Safari MAC (Cadmium),00:42:03,00:42:03,AR (Argentina)
203,Chona,2022-01-18 05:56:24,00:41:23,,La ley de los audaces: Temporada 4: Se terminó (Capítulo 7),,Safari MAC (Cadmium),00:42:33,00:42:33,AR (Argentina)
204,Chona,2022-01-18 05:10:25,00:41:36,,La ley de los audaces: Temporada 4: Arrasado por Litt (Capítulo 6),,Safari MAC (Cadmium),00:42:46,00:42:46,AR (Argentina)
205,Chona,2022-01-18 04:25:49,00:41:38,,La ley de los audaces: Temporada 4: Una libra de carne (Capítulo 5),,Safari MAC (Cadmium),00:42:23,00:42:23,AR (Argentina)
206,Chona,2022-01-18 04:19:47,00:06:01,,La ley de los audaces: Temporada 4: Financiación (Capítulo 4),,Safari MAC (Cadmium),00:43:52,00:43:52,AR (Argentina)
207,Chona,2022-01-18 04:19:36,00:00:04,Autoplayed: user action: None; ,Part 1 Clip Genre Specific Moment: Inside Job,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,AR (Argentina)
208,Chona,2022-01-18 04:13:53,00:00:04,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,AR (Argentina)
209,Chona,2022-01-18 03:37:25,00:31:44,,La ley de los audaces: Temporada 4: Financiación (Capítulo 4),,Safari MAC (Cadmium),00:37:51,Not latest view,AR (Argentina)
210,Chona,2022-01-18 03:15:53,00:05:14,,La ley de los audaces: Temporada 4: Financiación (Capítulo 4),,Safari MAC (Cadmium),00:06:07,Not latest view,AR (Argentina)
211,Chona,2022-01-18 02:59:37,00:08:35,,La ley de los audaces: Temporada 4: Ataque letal (Capítulo 3),,Safari MAC (Cadmium),00:42:32,00:42:32,AR (Argentina)
212,Chona,2022-01-18 02:10:44,00:07:35,,La ley de los audaces: Temporada 4: Ataque letal (Capítulo 3),,Safari MAC (Cadmium),00:34:07,Not latest view,AR (Argentina)
213,Chona,2022-01-18 01:56:40,00:02:54,,La ley de los audaces: Temporada 4: Ataque letal (Capítulo 3),,Safari MAC (Cadmium),00:26:32,Not latest view,AR (Argentina)
214,Chona,2022-01-18 01:24:10,00:26:28,,La ley de los audaces: Temporada 4: Ataque letal (Capítulo 3),,Safari MAC (Cadmium),00:26:23,Not latest view,AR (Argentina)
215,Chona,2022-01-18 00:40:46,00:41:50,,"La ley de los audaces: Temporada 4: Desayuno, como y ceno (Capítulo 2)",,Safari MAC (Cadmium),00:42:36,00:42:36,AR (Argentina)
216,Chona,2022-01-17 21:49:48,00:41:18,,"La ley de los audaces: Temporada 4: Uno, dos, tres, ahora... (Capítulo 1)",,Safari MAC (Cadmium),00:42:33,00:42:33,AR (Argentina)
217,Chona,2022-01-17 21:02:47,00:44:12,,La ley de los audaces: Temporada 3: Sin salida (Capítulo 16),,Safari MAC (Cadmium),00:45:26,00:45:26,AR (Argentina)
218,Chona,2022-01-17 20:18:22,00:41:35,,La ley de los audaces: Temporada 3: Debes saber cuándo dejarlos (Capítulo 15),,Safari MAC (Cadmium),00:42:30,00:42:30,AR (Argentina)
219,Chona,2022-01-17 20:02:38,00:11:10,,La ley de los audaces: Temporada 3: Corazón roto (Capítulo 14),,Safari MAC (Cadmium),00:42:39,00:42:39,AR (Argentina)
220,Chona,2022-01-17 19:06:33,00:30:52,,La ley de los audaces: Temporada 3: Corazón roto (Capítulo 14),,Safari MAC (Cadmium),00:31:43,Not latest view,AR (Argentina)
221,Chona,2022-01-17 18:39:23,00:27:09,,La ley de los audaces: Temporada 3: Cuestión intelectual (Capítulo 13),,Safari MAC (Cadmium),00:42:37,00:42:37,AR (Argentina)
222,Chona,2022-01-17 18:38:23,00:00:54,Autoplayed: user action: None; ,The Spectacular Spider-Man_hook_01_16x9,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,AR (Argentina)
223,Chona,2022-01-17 18:11:37,00:14:16,,La ley de los audaces: Temporada 3: Cuestión intelectual (Capítulo 13),,Safari MAC (Cadmium),00:15:28,Not latest view,AR (Argentina)
224,Chona,2022-01-17 06:50:49,00:42:22,,La ley de los audaces: Temporada 3: El ayer no existe (Capítulo 12),,Safari MAC (Cadmium),00:42:21,00:42:21,AR (Argentina)
225,Chona,2022-01-17 05:48:06,00:41:13,,La ley de los audaces: Temporada 3: Secretos ocultos (Capítulo 11),,Safari MAC (Cadmium),00:42:43,00:42:43,AR (Argentina)
226,Chona,2022-01-17 04:57:38,00:44:58,,La ley de los audaces: Temporada 3: Quédate (Capítulo 10),,Safari MAC (Cadmium),00:46:10,00:46:10,AR (Argentina)
227,Chona,2022-01-17 04:32:10,00:23:12,,La ley de los audaces: Temporada 3: Mala fe (Capítulo 9),,Safari MAC (Cadmium),00:42:42,00:42:42,AR (Argentina)
228,Chona,2022-01-17 04:06:28,00:18:40,,La ley de los audaces: Temporada 3: Mala fe (Capítulo 9),,Safari MAC (Cadmium),00:19:30,Not latest view,AR (Argentina)
229,Chona,2022-01-17 03:43:26,00:17:27,,La ley de los audaces: Temporada 3: Fin del juego (Capítulo 8),,Safari MAC (Cadmium),00:42:37,00:42:37,AR (Argentina)
230,Chona,2022-01-17 01:23:17,00:24:16,,La ley de los audaces: Temporada 3: Fin del juego (Capítulo 8),,Safari MAC (Cadmium),00:25:09,Not latest view,AR (Argentina)
231,Chona,2022-01-17 00:24:39,00:40:52,,La ley de los audaces: Temporada 3: Ella es mía (Capítulo 7),,Safari MAC (Cadmium),00:42:22,00:42:22,AR (Argentina)
232,Chona,2022-01-16 23:41:07,00:41:26,,La ley de los audaces: Temporada 3: La próxima vez (Capítulo 6),,Safari MAC (Cadmium),00:42:41,00:42:41,AR (Argentina)
233,Chona,2022-01-16 22:07:54,00:41:51,,La ley de los audaces: Temporada 3: La sombra de la duda (Capítulo 5),,Safari MAC (Cadmium),00:42:31,00:42:31,AR (Argentina)
234,Chona,2022-01-16 21:15:45,00:41:41,,La ley de los audaces: Temporada 3: Conflicto de interés (Capítulo 4),,Safari MAC (Cadmium),00:42:28,00:42:28,AR (Argentina)
235,Chona,2022-01-16 20:32:59,00:41:40,,La ley de los audaces: Temporada 3: Negocios sin concluir (Capítulo 3),,Safari MAC (Cadmium),00:42:41,00:42:41,AR (Argentina)
236,Chona,2022-01-16 20:18:05,00:14:51,,La ley de los audaces: Temporada 3: Quiero que me desees (Capítulo 2),,Safari MAC (Cadmium),00:42:34,00:42:34,AR (Argentina)
237,Chona,2022-01-16 19:47:30,00:27:30,,La ley de los audaces: Temporada 3: Quiero que me desees (Capítulo 2),,Safari MAC (Cadmium),00:27:54,Not latest view,AR (Argentina)
238,Chona,2022-01-16 18:17:54,00:46:15,,La ley de los audaces: Temporada 3: El acuerdo (Capítulo 1),,Safari MAC (Cadmium),00:47:36,00:47:36,AR (Argentina)
239,Chona,2022-01-16 17:41:36,00:35:52,,La ley de los audaces: Temporada 2: Guerra (Capítulo 16),,Safari MAC (Cadmium),00:42:39,00:42:39,AR (Argentina)
240,Chona,2022-01-16 04:50:22,00:06:26,,La ley de los audaces: Temporada 2: Guerra (Capítulo 16),,Safari MAC (Cadmium),00:07:17,Not latest view,AR (Argentina)
241,Chona,2022-01-16 04:08:51,00:41:18,,La ley de los audaces: Temporada 2: Normandía (Capítulo 15),,Safari MAC (Cadmium),00:42:27,00:42:27,AR (Argentina)
242,Chona,2022-01-16 03:05:26,00:41:22,,La ley de los audaces: Temporada 2: Ha vuelto (Capítulo 14),,Safari MAC (Cadmium),00:42:39,00:42:39,AR (Argentina)
243,Chona,2022-01-16 02:05:28,00:42:42,,La ley de los audaces: Temporada 2: Zane contra Zane (Capítulo 13),,Safari MAC (Cadmium),00:42:38,00:42:38,AR (Argentina)
244,Chona,2022-01-16 02:03:28,00:00:55,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:55,Not latest view,AR (Argentina)
245,Chona,2022-01-16 02:01:48,00:00:05,Autoplayed: user action: None; ,Temporada 3 (Tráiler): After Life: Más allá de mi mujer,TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,AR (Argentina)
246,Chona,2022-01-16 01:16:56,00:41:29,,La ley de los audaces: Temporada 2: Sangre en el agua (Capítulo 12),,Safari MAC (Cadmium),00:42:10,00:42:10,AR (Argentina)
247,Chona,2022-01-16 00:33:55,00:41:25,,La ley de los audaces: Temporada 2: Punto ciego (Capítulo 11),,Safari MAC (Cadmium),00:42:25,00:42:25,AR (Argentina)
248,Chona,2022-01-15 23:50:00,00:42:53,,La ley de los audaces: Temporada 2: Punto crítico (Capítulo 10),,Safari MAC (Cadmium),00:43:38,00:43:38,AR (Argentina)
249,Chona,2022-01-15 23:06:01,00:42:25,,La ley de los audaces: Temporada 2: Asterisco (Capítulo 9),,Safari MAC (Cadmium),00:42:27,00:42:27,AR (Argentina)
250,Chona,2022-01-15 22:22:56,00:42:18,,La ley de los audaces: Temporada 2: Rebobinar (Capítulo 8),,Safari MAC (Cadmium),00:42:24,00:42:24,AR (Argentina)
251,Chona,2022-01-15 21:37:14,00:42:20,,La ley de los audaces: Temporada 2: Ataque sorpresa (Capítulo 7),,Safari MAC (Cadmium),00:42:36,00:42:36,AR (Argentina)
252,Chona,2022-01-15 20:54:33,00:41:56,,La ley de los audaces: Temporada 2: Deudas de juego (Capítulo 6),,Safari MAC (Cadmium),00:42:33,00:42:33,AR (Argentina)
253,Chona,2022-01-15 20:12:46,00:41:29,,La ley de los audaces: Temporada 2: Punto de quiebra (Capítulo 5),,Safari MAC (Cadmium),00:42:26,00:42:26,AR (Argentina)
254,Chona,2022-01-15 19:24:41,00:42:11,,La ley de los audaces: Temporada 2: El descubrimiento (Capítulo 4),,Safari MAC (Cadmium),00:42:39,00:42:39,AR (Argentina)
255,Chona,2022-01-15 18:42:28,00:42:00,,La ley de los audaces: Temporada 2: Conoce al jefe nuevo (Capítulo 3),,Safari MAC (Cadmium),00:42:27,00:42:27,AR (Argentina)
256,Chona,2022-01-15 18:34:17,00:06:37,,La ley de los audaces: Temporada 2: La decisión (Capítulo 2),,Safari MAC (Cadmium),00:42:24,00:42:24,AR (Argentina)
257,Chona,2022-01-15 17:21:28,00:35:41,,La ley de los audaces: Temporada 2: La decisión (Capítulo 2),,Safari MAC (Cadmium),00:35:47,Not latest view,AR (Argentina)
258,Chona,2022-01-15 16:39:14,00:42:06,,La ley de los audaces: Temporada 2: Ella lo sabe (Capítulo 1),,Safari MAC (Cadmium),00:42:29,00:42:29,BR (Brazil)
259,Chona,2022-01-15 16:25:55,00:10:33,,La ley de los audaces: Temporada 1: Pelea de perros (Capítulo 12),,Safari MAC (Cadmium),00:41:59,00:41:59,AR (Argentina)
260,Chona,2022-01-15 15:52:51,00:28:19,,La ley de los audaces: Temporada 1: Pelea de perros (Capítulo 12),,Safari MAC (Cadmium),00:31:26,Not latest view,AR (Argentina)
261,Chona,2022-01-15 05:03:45,00:02:09,,La ley de los audaces: Temporada 1: Pelea de perros (Capítulo 12),,Safari MAC (Cadmium),00:03:07,Not latest view,AR (Argentina)
262,Chona,2022-01-15 04:20:33,00:41:43,,La ley de los audaces: Temporada 1: Las reglas del juego (Capítulo 11),,Safari MAC (Cadmium),00:42:03,00:42:03,AR (Argentina)
263,Chona,2022-01-15 04:01:45,00:18:31,,La ley de los audaces: Temporada 1: Fraudes corporativos (Capítulo 10),,Safari MAC (Cadmium),00:42:01,00:42:01,AR (Argentina)
264,Chona,2022-01-15 04:01:22,00:00:04,Autoplayed: user action: None; ,Marvel - The Punisher: Conspiración (Tráiler),TRAILER,Safari MAC (Cadmium),00:00:04,00:00:04,AR (Argentina)
265,Chona,2022-01-15 03:35:12,00:23:07,,La ley de los audaces: Temporada 1: Fraudes corporativos (Capítulo 10),,Safari MAC (Cadmium),00:23:30,Not latest view,AR (Argentina)
266,Chona,2022-01-15 03:25:19,00:06:07,,La ley de los audaces: Temporada 1: Invicto (Capítulo 9),,Safari MAC (Cadmium),00:42:23,00:42:23,AR (Argentina)
267,Chona,2022-01-15 02:46:28,00:35:48,,La ley de los audaces: Temporada 1: Invicto (Capítulo 9),,Safari MAC (Cadmium),00:36:16,Not latest view,AR (Argentina)
